epoch,loss,accuracy,top3,top5,val_loss,val_accuracy,val_top3,val_top5
1,2.0999298095703125,0.34692656993865967,0.6109887361526489,0.7445363402366638,1.8255610466003418,0.39665699005126953,0.6824889779090881,0.8166435956954956
2,1.7547752857208252,0.4116875231266022,0.7013757228851318,0.8324148654937744,1.707476258277893,0.42274320125579834,0.7140498161315918,0.8434839844703674
3,1.6726189851760864,0.4310455918312073,0.7252343893051147,0.8525862097740173,1.6556591987609863,0.43513479828834534,0.7298065423965454,0.8567355275154114
4,1.6188472509384155,0.44433557987213135,0.741273820400238,0.8655533790588379,1.6048442125320435,0.4469713568687439,0.7454388737678528,0.8686990141868591
5,1.582263708114624,0.4533299505710602,0.751885175704956,0.873883068561554,1.5729529857635498,0.4566822946071625,0.754985511302948,0.8770945072174072
6,1.5540770292282104,0.46082067489624023,0.7603346109390259,0.8805320262908936,1.5574530363082886,0.4599267244338989,0.7604066133499146,0.8807135820388794
7,1.531956434249878,0.4666896462440491,0.7668725252151489,0.8856267333030701,1.5346364974975586,0.46618661284446716,0.7662495970726013,0.885075569152832
8,1.5128493309020996,0.4721897542476654,0.7728486657142639,0.8898260593414307,1.5221972465515137,0.46964386105537415,0.7713471055030823,0.888926088809967
9,1.4953454732894897,0.4767652153968811,0.7780528664588928,0.893876314163208,1.4986844062805176,0.4748944640159607,0.7763960957527161,0.8925613164901733
10,1.4806572198867798,0.4811917841434479,0.7825729250907898,0.897078275680542,1.4873356819152832,0.47902998328208923,0.7803685665130615,0.8958356380462646
11,1.4683008193969727,0.4847663342952728,0.7861700654029846,0.8998611569404602,1.4734479188919067,0.4837391972541809,0.7848176956176758,0.8989854454994202
12,1.4561702013015747,0.48796719312667847,0.789985716342926,0.9025620818138123,1.4654796123504639,0.48573043942451477,0.786479115486145,0.8999039530754089
13,1.4461913108825684,0.49091219902038574,0.7929140329360962,0.9047065377235413,1.4490830898284912,0.4887608289718628,0.7907241582870483,0.9035366773605347
14,1.4362796545028687,0.4933854937553406,0.795762300491333,0.9069463014602661,1.448728322982788,0.4911166727542877,0.7924963235855103,0.9044700264930725
15,1.427757740020752,0.49598467350006104,0.7983510494232178,0.9086640477180481,1.4379825592041016,0.4929647743701935,0.7950450778007507,0.906585693359375
16,1.4186900854110718,0.49842220544815063,0.8009974956512451,0.910682201385498,1.4426382780075073,0.4914862811565399,0.7941515445709229,0.9059211611747742
17,1.4111562967300415,0.500636637210846,0.803303062915802,0.9122442007064819,1.4217525720596313,0.4968439042568207,0.7998239994049072,0.9099346995353699
18,1.4049932956695557,0.5021811127662659,0.8051653504371643,0.91362065076828,1.4111851453781128,0.4997299313545227,0.803734302520752,0.9124934077262878
19,1.3977553844451904,0.5042427778244019,0.8074065446853638,0.9151168465614319,1.4069857597351074,0.5002775192260742,0.8040777444839478,0.9128206968307495
20,1.3916761875152588,0.5059390664100647,0.8090068697929382,0.9165089726448059,1.4022481441497803,0.5018966197967529,0.8054654002189636,0.9139843583106995
21,1.3858497142791748,0.5075612664222717,0.8108060956001282,0.9178805947303772,1.406914472579956,0.5015382170677185,0.8052115440368652,0.9134268164634705
22,1.3791590929031372,0.509276807308197,0.8128296732902527,0.9191163778305054,1.3935195207595825,0.504696786403656,0.8091877102851868,0.917009711265564
23,1.3737713098526,0.5109277963638306,0.8145222067832947,0.920372724533081,1.389711856842041,0.505791962146759,0.8104471564292908,0.9175449013710022
24,1.368473768234253,0.5121976733207703,0.8158964514732361,0.9214174747467041,1.385581135749817,0.507937490940094,0.8111104965209961,0.9174403548240662
25,1.3637417554855347,0.5134506225585938,0.8175244331359863,0.9223857522010803,1.374269962310791,0.5102784037590027,0.8141396641731262,0.9204010367393494
26,1.3596062660217285,0.514671802520752,0.8185800909996033,0.9232290387153625,1.3763445615768433,0.5095118284225464,0.8127295970916748,0.919095516204834
27,1.3550454378128052,0.5159366726875305,0.820099949836731,0.9242744445800781,1.3729664087295532,0.51016765832901,0.8146113157272339,0.9207532405853271
28,1.35006844997406,0.5171217322349548,0.8214625120162964,0.9252169728279114,1.3653743267059326,0.5114967823028564,0.8167892098426819,0.9223748445510864
29,1.347216010093689,0.5181087851524353,0.8223086595535278,0.9256802797317505,1.369329571723938,0.5121203064918518,0.8158358931541443,0.9216679334640503
30,1.3432130813598633,0.5192472338676453,0.8234836459159851,0.9265968203544617,1.3682907819747925,0.5122123956680298,0.8173778653144836,0.9229149222373962
31,1.3398205041885376,0.5202919840812683,0.8244017362594604,0.9271522164344788,1.3597218990325928,0.5130512118339539,0.81806480884552,0.9238346219062805
32,1.336874008178711,0.5212457776069641,0.8253045082092285,0.9278626441955566,1.3580796718597412,0.5129491686820984,0.8202415108680725,0.925011932849884
33,1.3325176239013672,0.5223404765129089,0.8264480233192444,0.9286738038063049,1.353330373764038,0.5162707567214966,0.821646511554718,0.925064206123352
34,1.3288363218307495,0.5234925746917725,0.8276752829551697,0.9293954372406006,1.34903883934021,0.516039252281189,0.8220447897911072,0.9259167313575745
35,1.3266738653182983,0.5241079926490784,0.8284952640533447,0.9298632144927979,1.3408318758010864,0.5193235278129578,0.8244989514350891,0.9274424910545349
36,1.3234933614730835,0.524740993976593,0.8292897343635559,0.9305598139762878,1.3418272733688354,0.5176123380661011,0.8247267007827759,0.9277772307395935
37,1.320887804031372,0.5255634188652039,0.829957902431488,0.9311089515686035,1.3338303565979004,0.5202183127403259,0.8260048031806946,0.9286147952079773
38,1.3181391954421997,0.5264465808868408,0.8308978080749512,0.9316633939743042,1.3460291624069214,0.517029881477356,0.8240646123886108,0.9275656938552856
39,1.3142287731170654,0.5275405049324036,0.8320214152336121,0.9322483539581299,1.3344488143920898,0.5196769833564758,0.8256277441978455,0.9287703633308411
40,1.3124988079071045,0.5279675126075745,0.8323779702186584,0.9326618313789368,1.334837794303894,0.5207709074020386,0.8258293271064758,0.9289570450782776
41,1.309329867362976,0.5288142561912537,0.833427906036377,0.9333140850067139,1.3261964321136475,0.5236307978630066,0.8287925124168396,0.9301853775978088
42,1.3064149618148804,0.5294768214225769,0.8341072201728821,0.9338834881782532,1.3249603509902954,0.5235412120819092,0.8283830881118774,0.9300845861434937
43,1.3042473793029785,0.5303986668586731,0.8348222374916077,0.9341427683830261,1.3271915912628174,0.5223601460456848,0.8283059000968933,0.9302401542663574
44,1.3020235300064087,0.531001627445221,0.8354107141494751,0.9346278309822083,1.323371410369873,0.5245243310928345,0.8291621208190918,0.9306396245956421
45,1.2991684675216675,0.5318015217781067,0.8361988067626953,0.9351302981376648,1.3343755006790161,0.5203664302825928,0.8272817134857178,0.9298033118247986
46,1.2970436811447144,0.5323666930198669,0.8367675542831421,0.9355238676071167,1.3265105485916138,0.5229052305221558,0.82833331823349,0.9306906461715698
47,1.2933731079101562,0.5333643555641174,0.83784419298172,0.9362155199050903,1.31260085105896,0.5267097353935242,0.8317395448684692,0.9329855442047119
48,1.2916104793548584,0.5338258743286133,0.8383480906486511,0.936562716960907,1.316459059715271,0.525505006313324,0.8314893841743469,0.9322500228881836
49,1.289739966392517,0.5344228148460388,0.8389116525650024,0.9369693994522095,1.3108206987380981,0.5261795520782471,0.8324550986289978,0.9333153367042542
50,1.2871654033660889,0.5350708961486816,0.8395202159881592,0.9373220205307007,1.3070590496063232,0.528292715549469,0.833699643611908,0.9336588382720947
